program_id,curriculum,min_gpa,min_ib_total,min_sat,min_act,required_subjects,language_tests,other_requirements
42a37ee9-c0bf-5d40-838e-c9e89563af32,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
4401a5a5-afbe-54ff-ae1b-b4d9f900132d,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
2f298862-f8a2-5ee1-bc87-e75924f7d295,,,18,,,,,"A-level: AAA; A-level: AAA including Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 18 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 144-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
ee9a6fc5-f56a-56e8-bf5f-2c3cf8e1cda3,,,18,,,,,"A-level: AAA; A-level: AAA including Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 18 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 144-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
d581db51-983b-58b7-88ec-77c18e17fb2c,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
a526792a-2edf-532f-8ce8-20637ff58301,,,18,,,,,"A-level: AAA; A-level: AAA including Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 18 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 144-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
11557bc4-2253-5538-90d9-ba75c328d286,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
e3bc715d-bffc-57b5-aa7d-9a96a78151d8,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
2e88dc6f-b2e4-519c-845c-611a2f270e5e,,,18,,,,,"A-level: AAA; A-level: AAA including Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 18 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 144-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
390933cf-c1f4-505c-8275-97c8b54053ca,,,16,,,,,"A-level: AAB; A-level: AAB with an A in Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
cc1b116a-4efd-5974-8bba-cdb37d1b8d9c,,,18,,,,,"A-level: AAA; A-level: AAA including Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-level including A in Mathematics. All applicants must be studying Mathematics at level 3. For most students, this requirement is fulfilled by achieving the required grade in A-level Maths. Applicants for whom this requirement is to be fulfilled via qualifications other than A-levels (eg BTEC Maths and Additional/Further Maths modules) may be required to take a diagnostic Maths test in addition to their other level 3 maths studies. This is to ensure a suitable level of mathematical literacy. | IB: 18 points at higher level to include 6 pointsin Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 144-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
308f49c0-33e8-5c0b-9a0e-900a1e2976f5,,,35,,,,"{""ielts"":6}","A-level: AAB; A-level: AAB with an A in Mathematics. Where an A-Level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of ABB at A-level including A in Mathematics. | IB: 35 points; 16 points at higher level to include 6 points in Mathematics: Applications and Interpretation or 5 points in Mathematics: Analysis and Approaches. | UCAS points: 136-147 | Subjects: IELTS (International English Language Testing System): 6.0 with no less than 5.5 in each section. | English: IELTS (Academic), 6 (IELTS 6.0 overall, with no less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
a4f15176-6bd3-52dc-ab53-88efd8335ada,,,34,,,,"{""ielts"":6}","A-level: ABB; Other course specific tests: When an applicant is taking the EPQ in a relevant subject this might be considered alongside other Level 3 qualifications and may attract an alternative offer in addition to the standard offer. If you are taking A Levels, this would be BBB at A Level and grade A in the EPQ. We consider applications on an individual basis, and if you receive an offer the requirements will depend on the information given on your UCAS form. | IB: 34 points; 34 points overall including 16 at Higher Level | UCAS points: 128 | Subjects: Other Qualifications European Baccalaureate: 75% | English: IELTS (Academic), 6.5 (IELTS 6.5 overall, with no less than 6.0 in any component. For other English qualifications, read English language equivalent qualifications.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
1b0bb5c9-bccb-596d-8844-1bbaa64326da,,,35,,,,"{""ielts"":6}","A-level: AAB; AAB including A in English (Language, Literature or Language and Literature). Other course specific tests: Where an applicant is taking the EPQ in a relevant subject this might be considered alongside other Level 3 qualifications and may attract an alternative offer in addition to the standard offer. If you are taking A Levels, this would be ABB at A Level including A in English (Language, Literature or Language and Literature) and grade A in the EPQ. We welcome applications from mature students with Access qualifications, and from students with a wide range of qualifications. | IB: 35 points; 35 points overall including 16 at Higher Level with 6 in English at Higher Level. | UCAS points: 136 | Subjects: Other Qualifications European Baccalaureate: 80% including 85% in English | English: IELTS (Academic), 6.5 (6.5 overall, with no lower than 6.0 in any component) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
7c85f329-9d27-5de6-b227-d46a03508997,,,35,,,,"{""ielts"":6}","A-level: AAB; Including one arts, humanities or social science subject. Excluding general studies and critical thinking. | IB: 35 points; 16 at higher level, with 5 at higher level in English or 6 at standard level. | UCAS points: 136-147 | Subjects: European Baccalaureate: 80% overall We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. This course is not accepting applications for deferred entry. | English: IELTS (Academic), 6.5 (With no less than 6.0 in any component.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
202b50cf-dee5-5b36-8022-9f7274871465,,,18,,,,"{""ielts"":6}","A-level: AAA; A-level: AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-Level including A in Mathematics. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | Subjects: We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. This course is not accepting applications for deferred entry. | English: IELTS (Academic), 6 (No less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
7098559a-e64e-5a45-a88a-a5be37f5aff9,,,18,,,,"{""ielts"":6}","A-level: AAA; AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. Excludes A-level General Studies or Critical Thinking. GCSE: English Language at grade C (4) or above. We will accept Level 2 Functional Skills English in lieu of GCSE English. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | Subjects: We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. This course is not accepting applications for deferred entry. | English: IELTS (Academic), 6 (No less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
f6f41a80-1796-5c01-9e69-08621ea623c5,,,18,,,,"{""ielts"":6}","A-level: AAA; AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. Excludes A-level General Studies or Critical Thinking. GCSE: English Language at grade C (4) or above, or an appropriate English language qualification. We will accept Level 2 Functional Skills English in lieu of GCSE English. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | Subjects: We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. | English: IELTS (Academic), 6 (No less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
404e41ac-591e-5d7f-a182-e2a242cf0ff2,,,18,,,,"{""ielts"":6}","A-level: AAA; AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | English: IELTS (Academic), 6 (with no less than 5.5 in each component of listening, reading, speaking and writing); TOEFL (iBT), 80 (with no less than 17 in listening, 18 in reading, 20 in speaking and 19 in writing); PTE Academic, 60 (with no less than 59 in each component of listening, reading, speaking and writing) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
863f6b85-b2a5-516d-b1eb-19aaa624fd73,,,18,,,,"{""ielts"":6}","A-level: AAA; AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. GCSE: GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | English: IELTS (Academic), 6 (with no less than 5.5 in each component of listening, reading, speaking and writing); TOEFL (iBT), 80 (with no less than 17 in listening, 18 in reading, 20 in speaking and 19 in writing); PTE Academic, 60 (with no less than 59 in each component of listening, reading, speaking and writing) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
3a789157-8bea-5f22-9553-76c8c33ecb5b,,,18,,,,"{""ielts"":6}","A-level: AAA; AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-Level at the stated grade. Excludes A-level General Studies or Critical Thinking. GCSE: English Language at grade C (4) or above, or an appropriate English language qualification. We will accept Level 2 Functional Skills English in lieu of GCSE English. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | Subjects: We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. | English: IELTS (Academic), 6 (No less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
7b600c20-02b7-55f5-85d7-45b0160e6af7,,,18,,,,"{""ielts"":6}","A-level: AAA; A-level: AAA including Mathematics. Where an A-level Science subject is taken, we require a pass in the practical science element, alongside the achievement of the A-level at the stated grade. GCSE: English Language grade 4 (C) or higher, or an equivalent English language qualification. We will accept Level 2 Functional Skills English instead of GCSE English. Extended Project Qualification (EPQ), International Project Qualification (IPQ) and Welsh Baccalaureate Advanced Skills Challenge Certificate(ASCC): We recognise the value of these qualifications and the effort and enthusiasm that applicants put into them, and where an applicant offers an A in the EPQ/IPQ/ASCC we may make an offer of AAB at A-Level including A in Mathematics. | IB: 18 points at Higher level to include 5 in HL Mathematics: Analysis and Approaches or 6 in HL Mathematics: Applications and Interpretation. | UCAS points: 144-147 | Subjects: We typically receive a high number of applications for this course. To ensure we treat all applications fairly, we may put your application on hold until after the UCAS deadline before making a final decision. All applications received before the UCAS deadline are guaranteed equal consideration. For further information visit our course page. This course is not accepting applications for deferred entry. | English: IELTS (Academic), 6 (No less than 5.5 in each section.) | Contextual: If the most common grade accepted is higher than our entry requirements, this is due to the attainment of our applicants. If you have been made an offer and you meet or exceed the grades of your offer, you will be accepted. If grades lower than our entry requirements have been accepted, in most cases this is because we operate contextual admissions as part of our decision making, which considers factors beyond grades. For more information about contextual admissions, please visit our website."
